オイラー法
0,0.0000000000000000,1.0000000000000000,0.0000000000000000
1,0.1000000000000000,1.1000000000000001,-0.0051709180756476
2,0.2000000000000000,1.2100000000000002,-0.0114027581601697
3,0.3000000000000000,1.3310000000000002,-0.0188588075760030
4,0.4000000000000000,1.4641000000000002,-0.0277246976412702
5,0.5000000000000000,1.6105100000000001,-0.0382112707001281
6,0.6000000000000000,1.7715610000000002,-0.0505578003905087
7,0.7000000000000000,1.9487171000000001,-0.0650356074704765
8,0.7999999999999999,2.1435888100000002,-0.0819521184924672
9,0.8999999999999999,2.3579476910000001,-0.1016554201569493
10,0.9999999999999999,2.5937424601000001,-0.1245393683590450

ホイン法
0,0.0000000000000000,1.0000000000000000,0.0000000000000000
1,0.1000000000000000,1.1050000000000000,-0.0001709180756477
2,0.2000000000000000,1.2210250000000000,-0.0003777581601698
3,0.3000000000000000,1.3492326250000000,-0.0006261825760032
4,0.4000000000000000,1.4909020506249999,-0.0009226470162704
5,0.5000000000000000,1.6474467659406249,-0.0012745047595033
6,0.6000000000000000,1.8204286763643904,-0.0016901240261185
7,0.7000000000000000,2.0115736873826515,-0.0021790200878251
8,0.7999999999999999,2.2227889245578298,-0.0027520039346376
9,0.8999999999999999,2.4561817616364019,-0.0034213495205475
10,0.9999999999999999,2.7140808466082240,-0.0042009818508211

ルンゲ・クッタ法
0,0.0000000000000000,1.0000000000000000,0.0000000000000000
1,0.1000000000000000,1.1051708333333334,-0.0000000847423143
2,0.2000000000000000,1.2214025708506946,-0.0000001873094753
3,0.3000000000000000,1.3498584970625378,-0.0000003105134654
4,0.4000000000000000,1.4918242400806858,-0.0000004575605845
5,0.5000000000000000,1.6487206385968383,-0.0000006321032899
6,0.6000000000000000,1.8221179620919332,-0.0000008382985757
7,0.7000000000000000,2.0137516265967768,-0.0000010808736999
8,0.7999999999999999,2.2255395632923154,-0.0000013652001520
9,0.8999999999999999,2.4596014137800708,-0.0000016973768786
10,0.9999999999999999,2.7182797441351658,-0.0000020843238793
